math_density,loop_density,graph_density,instr_variance,opcode_entropy,call_density,mem_density,label
0.0951638779656288,0.017592140484266147,0.19910296124646398,0.00021580099224860274,3.417865750085042,0.08318256327982632,0.3876080094865244,1
0.07995735607675906,0.01279317697228145,0.17185317321880153,0.03837953091684435,3.6932121606687804,0.11727078891257996,0.279317697228145,1
0.07457055350881087,0.02325891073727196,0.21936083456672367,0.0052376936393093345,4.203048000247232,0.06822317901371565,0.3227395800967642,1
0.1220055598082269,0.0,0.21563361181007365,0.00034916670024038785,4.724107788441267,0.0,0.30407719269973005,1
0.15167729985593745,0.029121218357686766,0.18090054151029067,0.00452768059271455,3.322409903111609,0.09775674006997324,0.3991562049804486,1
0.11023622047244094,0.01799775028121485,0.04018112355347062,0.0281214848143982,2.3465406698130513,0.047244094488188976,0.43532058492688414,1
0.13962264150943396,0.011320754716981131,0.054845742492801317,0.04150943396226415,2.829878844002219,0.07358490566037736,0.3264150943396226,1
0.08656771457545866,0.03420300543929197,0.24445363360234165,0.009219138932423711,4.336861867900183,0.053931962754678715,0.386097538489905,1
0.08929047056501017,0.017284654698599616,0.16850310572220698,0.0007363839474566552,4.306844073328875,0.0710657512526361,0.3206497726610409,1
0.1786200220226947,0.024394625397955415,0.18816695364376937,0.0002777787018586223,3.5257556093634497,0.009141746978532863,0.07286285050848472,1
0.17191565544722454,0.028845222468277268,0.19088543897670426,0.0005544588848696186,3.7334740591860855,0.014679799993987795,0.10763182593999152,1
0.13428980546411953,0.0130014732409843,0.19461885464262274,0.00035007706557624145,4.24612200861439,0.059588464960689265,0.36142782820940444,1
0.1292187156987909,0.04978590717173676,0.18165260404017475,0.0003825750390567554,4.283020784838559,0.04296989059845819,0.3791180100130225,1
0.09793608648539039,0.05619522581381054,0.1189545203204969,0.0009568650313357455,3.8235901223989974,0.05748160727977846,0.40076168991236133,1
0.09360696297605373,0.044468498718741714,0.10413785459710906,0.0006008659538747018,3.605964129992221,0.06893611381108067,0.4179066890518689,1
0.07790821771611527,0.012806830309498399,0.1742075841355803,0.0384204909284952,3.682586161022515,0.11953041622198506,0.2838847385272145,1
0.08095108006322321,0.023528206529162682,0.2200882748666905,0.000848830175424903,3.8155269391697857,0.0869270396315882,0.4217759088336878,1
0.07936507936507936,0.012698412698412698,0.1722177818721802,0.0380952380952381,3.691871691929463,0.11957671957671957,0.27936507936507937,1
0.9124386545579052,0.0053478551513866926,0.0182468563590151,0.0009717444116544112,1.0786943446961699,0.0005510899515758238,0.9227626237099115,1
0.14314115308151093,0.011928429423459244,0.055515598952131456,0.0437375745526839,2.872033978111679,0.07157057654075547,0.3379721669980119,1
0.12717009819154287,0.04852232228307155,0.19434780786996933,0.00027277581160490595,4.205521225562163,0.05181035571670682,0.3248209715003522,1
0.12265198059125333,0.0,0.21565440617352535,0.0003461111560510441,4.723975017744514,0.0,0.3053628663838545,1
0.07343207745954153,0.015131134984795331,0.2412490786355931,0.0001952236579837691,3.8708715054665612,0.05883390306104188,0.40171497476083473,1
0.18843876024599127,0.01874240025193985,0.03228282101476624,0.0003717862360361464,5.028777414995887,0.024542265534103734,0.29688880529773515,1
